661
638	0.292215
639	0.292671
640	0.29293199999999997
641	0.2937
642	0.29409199999999996
643	0.294518
644	0.29496
645	0.295425
646	0.296145
647	0.296476
648	0.297135
649	0.297748
650	0.298188
651	0.298993
652	0.299205
653	0.30011
654	0.30046900000000004
655	0.30128
656	0.301734
657	0.30231600000000003
658	0.30314800000000003
659	0.303658
660	0.304011
661	0.305195
662	0.30590900000000004
663	0.306618
664	0.307042
665	0.30805
666	0.308767
667	0.309624
668	0.310259
669	0.311239
670	0.31203800000000004
671	0.312675
672	0.313477
673	0.314222
674	0.314899
675	0.315884
676	0.316649
677	0.317538
678	0.31878900000000004
679	0.31944500000000003
680	0.320249
681	0.32110900000000003
682	0.32195799999999997
683	0.32285200000000003
684	0.323877
685	0.32472900000000005
686	0.325837
687	0.326579
688	0.327436
689	0.328764
690	0.32937600000000006
691	0.330537
692	0.331693
693	0.332689
694	0.333822
695	0.33474600000000004
696	0.33541200000000004
697	0.336704
698	0.33754600000000007
699	0.33881100000000003
700	0.33982999999999997
701	0.341397
702	0.34238599999999997
703	0.343174
704	0.3442
705	0.34525
706	0.346422
707	0.347525
708	0.34881300000000004
709	0.349772
710	0.35127400000000003
711	0.35220100000000004
712	0.353459
713	0.354515
714	0.35580800000000007
715	0.35673299999999997
716	0.358075
717	0.359455
718	0.360534
719	0.361756
720	0.362934
721	0.363797
722	0.365103
723	0.36692500000000006
724	0.36794699999999997
725	0.368955
726	0.370098
727	0.370986
728	0.372003
729	0.37367
730	0.374785
731	0.375632
732	0.377114
733	0.37859299999999996
734	0.379483
735	0.380587
736	0.381925
737	0.383069
738	0.38481499999999996
739	0.385861
740	0.387098
741	0.38837600000000005
742	0.389232
743	0.390394
744	0.391793
745	0.392765
746	0.393833
747	0.394897
748	0.395935
749	0.396965
750	0.398112
751	0.39915900000000004
752	0.400481
753	0.401747
754	0.40252000000000004
755	0.40375900000000003
756	0.40484600000000004
757	0.422699
758	0.40673699999999996
759	0.408174
760	0.408779
761	0.41002099999999997
762	0.410735
763	0.41130099999999997
764	0.412365
765	0.413358
766	0.41436900000000004
767	0.415007
768	0.415741
769	0.417418
770	0.417712
771	0.41875500000000004
772	0.41897100000000004
773	0.420239
774	0.420547
775	0.421751
776	0.42253799999999997
777	0.423478
778	0.424259
779	0.42444699999999996
780	0.42538800000000004
781	0.426283
782	0.42672600000000005
783	0.42728099999999997
784	0.42806600000000006
785	0.42823500000000003
786	0.429143
787	0.42958799999999997
788	0.430164
789	0.430666
790	0.43127000000000004
791	0.431708
792	0.431999
793	0.432584
794	0.432799
795	0.433022
796	0.433468
797	0.434062
798	0.43446599999999996
799	0.434566
800	0.434467
801	0.435085
802	0.43493000000000004
803	0.435218
804	0.435825
805	0.435826
806	0.435815
807	0.436221
808	0.43650799999999995
809	0.436476
810	0.436331
811	0.43623
812	0.43660899999999997
813	0.43658600000000003
814	0.436109
815	0.43629199999999996
816	0.43616900000000003
817	0.43635599999999997
818	0.436321
819	0.43635100000000004
820	0.43594099999999997
821	0.435981
822	0.435686
823	0.435579
824	0.435736
825	0.436003
826	0.43523000000000006
827	0.435002
828	0.43398600000000004
829	0.434251
830	0.433801
831	0.433416
832	0.433068
833	0.43298200000000003
834	0.432759
835	0.432578
836	0.43172
837	0.431774
838	0.43129100000000004
839	0.43127000000000004
840	0.42979
841	0.430097
842	0.42965200000000003
843	0.42912
844	0.42871400000000004
845	0.42798
846	0.42804400000000004
847	0.427284
848	0.426881
849	0.42617400000000005
850	0.425898
851	0.425192
852	0.424762
853	0.42308500000000004
854	0.423232
855	0.423151
856	0.42241300000000004
857	0.4216
858	0.420848
859	0.420203
860	0.419968
861	0.41909300000000005
862	0.418578
863	0.417808
864	0.41714300000000004
865	0.416701
866	0.416012
867	0.414997
868	0.414677
869	0.414131
870	0.413135
871	0.412372
872	0.41147
873	0.410984
874	0.410505
875	0.40995600000000004
876	0.408992
877	0.40842599999999996
878	0.40767000000000003
879	0.40724899999999997
880	0.406227
881	0.40584899999999996
882	0.404978
883	0.40436700000000003
884	0.40358
885	0.403097
886	0.40191000000000004
887	0.40159799999999996
888	0.401141
889	0.40057000000000004
890	0.3993
891	0.39893500000000004
892	0.397994
893	0.39732100000000004
894	0.39657600000000004
895	0.395826
896	0.39526000000000006
897	0.394471
898	0.393474
899	0.392711
900	0.39187700000000003
901	0.39138300000000004
902	0.39050199999999996
903	0.390017
904	0.38951300000000005
905	0.388837
906	0.387986
907	0.387202
908	0.386466
909	0.385851
910	0.385588
911	0.38477300000000003
912	0.383882
913	0.382921
914	0.382453
915	0.381875
916	0.38115200000000005
917	0.38058100000000006
918	0.37995399999999996
919	0.379016
920	0.378056
921	0.377656
922	0.377184
923	0.376769
924	0.37575899999999995
925	0.37536900000000006
926	0.37452100000000005
927	0.37363300000000005
928	0.37303800000000004
929	0.37250300000000003
930	0.3719
931	0.37170200000000003
932	0.37093000000000004
933	0.36985
934	0.36925800000000003
935	0.368859
936	0.36823300000000003
937	0.36737400000000003
938	0.36708399999999997
939	0.366425
940	0.36586100000000005
941	0.365166
942	0.364726
943	0.363852
944	0.36357
945	0.36310400000000004
946	0.362322
947	0.36180700000000005
948	0.361342
949	0.36054
950	0.359844
951	0.35948500000000005
952	0.35889699999999997
953	0.35842399999999996
954	0.357656
955	0.35751800000000006
956	0.356599
957	0.35623800000000005
958	0.355538
959	0.355053
960	0.354529
961	0.354378
962	0.353726
963	0.35317
964	0.35251600000000005
965	0.351855
966	0.35173000000000004
967	0.350955
968	0.350227
969	0.350017
970	0.349482
971	0.348806
972	0.348343
973	0.34783000000000003
974	0.347249
975	0.347204
976	0.346581
977	0.346093
978	0.34588700000000006
979	0.34543500000000005
980	0.344889
981	0.34478499999999995
982	0.343806
983	0.343343
984	0.343268
985	0.342327
986	0.342212
987	0.341818
988	0.34137
989	0.340917
990	0.340335
991	0.339755
992	0.33937
993	0.338945
994	0.33874899999999997
995	0.338224
996	0.33799100000000004
997	0.33759300000000003
998	0.337223
999	0.336494
1000	0.35857900000000004
